prompt,target_voltage,target_loading,converged
"Load_Level: 1.14, PV_Level: 0.01; Task: Maintenance Line 120 at Feeder 1; Action: Close_Tie_107",0.9983575337124893,12.02903562633663,1
"Load_Level: 0.80, PV_Level: 0.02; Task: Maintenance Line 163 at Feeder 4; Action: No_Transfer",0.999725051508506,8.128079061708421,1
"Load_Level: 0.87, PV_Level: 0.41; Task: Maintenance Line 21 at Feeder 2; Action: No_Transfer",1.0,7.218235717426672,1
"Load_Level: 0.94, PV_Level: 0.77; Task: Maintenance Line 31 at Feeder 2; Action: Close_Tie_34",1.0,17.633912549872505,1
"Load_Level: 1.04, PV_Level: 0.72; Task: Maintenance Line 96 at Feeder 3; Action: No_Transfer",1.0,15.599376883806412,1
"Load_Level: 0.57, PV_Level: 0.42; Task: Maintenance Line 126 at Feeder 1; Action: No_Transfer",1.0,10.167782116613216,1
"Load_Level: 1.07, PV_Level: 0.65; Task: Maintenance Line 60 at Feeder 4; Action: Close_Tie_311",1.0,13.242049958978827,1
"Load_Level: 0.98, PV_Level: 0.23; Task: Maintenance Line 31 at Feeder 2; Action: No_Transfer",1.0,5.782768416392351,1
"Load_Level: 0.73, PV_Level: 0.96; Task: Maintenance Line 8 at Feeder 1; Action: Close_Tie_107",1.0,25.68642082686545,1
"Load_Level: 1.09, PV_Level: 0.16; Task: Maintenance Line 61 at Feeder 4; Action: No_Transfer",0.9994868280694295,7.7064104351562746,1
"Load_Level: 0.88, PV_Level: 0.49; Task: Maintenance Line 41 at Feeder 2; Action: No_Transfer",1.0,9.174560309122954,1
"Load_Level: 0.81, PV_Level: 0.47; Task: Maintenance Line 95 at Feeder 3; Action: No_Transfer",1.0,9.899587757589828,1
"Load_Level: 0.95, PV_Level: 0.97; Task: Maintenance Line 104 at Feeder 1; Action: Close_Tie_107",1.0,24.11944523130225,1
"Load_Level: 1.11, PV_Level: 0.88; Task: Maintenance Line 91 at Feeder 3; Action: Close_Tie_34",1.0,19.664172951143556,1
"Load_Level: 0.99, PV_Level: 0.02; Task: Maintenance Line 144 at Feeder 2; Action: Close_Tie_144",1.0,9.960399208443546,1
"Load_Level: 0.81, PV_Level: 0.51; Task: Maintenance Line 126 at Feeder 1; Action: Close_Tie_107",1.0,10.449340963455835,1
"Load_Level: 1.09, PV_Level: 0.92; Task: Maintenance Line 175 at Feeder 4; Action: No_Transfer",1.0,21.48077596115749,1
"Load_Level: 0.82, PV_Level: 0.30; Task: Maintenance Line 25 at Feeder 2; Action: Close_Tie_144",1.0,5.468347198258059,1
"Load_Level: 0.74, PV_Level: 0.58; Task: Maintenance Line 163 at Feeder 4; Action: Close_Tie_311",1.0,13.616446140101695,1
"Load_Level: 0.69, PV_Level: 0.91; Task: Maintenance Line 56 at Feeder 2; Action: No_Transfer",1.0,24.512994630624416,1
"Load_Level: 0.79, PV_Level: 0.99; Task: Maintenance Line 136 at Feeder 1; Action: Close_Tie_107",1.0,37.861931160608506,1
"Load_Level: 0.58, PV_Level: 0.19; Task: Maintenance Line 71 at Feeder 3; Action: No_Transfer",1.0,5.406854071233836,1
"Load_Level: 0.86, PV_Level: 0.87; Task: Maintenance Line 32 at Feeder 4; Action: No_Transfer",1.0,21.677814411676707,1
"Load_Level: 0.75, PV_Level: 0.84; Task: Maintenance Line 140 at Feeder 2; Action: No_Transfer",1.0,21.6258037156763,1
"Load_Level: 0.80, PV_Level: 0.85; Task: Maintenance Line 191 at Feeder 4; Action: Close_Tie_311",1.0,24.914454601059568,1
"Load_Level: 0.69, PV_Level: 0.47; Task: Maintenance Line 130 at Feeder 1; Action: No_Transfer",1.0,10.790532576641775,1
"Load_Level: 0.70, PV_Level: 0.22; Task: Maintenance Line 17 at Feeder 1; Action: Close_Tie_107",1.0,4.882100798989233,1
"Load_Level: 0.79, PV_Level: 0.33; Task: Maintenance Line 31 at Feeder 2; Action: No_Transfer",1.0,6.472112480647625,1
"Load_Level: 1.05, PV_Level: 0.75; Task: Maintenance Line 170 at Feeder 4; Action: Close_Tie_48",1.0,30.111928090418395,1
"Load_Level: 0.75, PV_Level: 0.99; Task: Maintenance Line 94 at Feeder 2; Action: Close_Tie_48",1.0,23.031099400344164,1
"Load_Level: 1.18, PV_Level: 0.92; Task: Maintenance Line 11 at Feeder 1; Action: Close_Tie_107",1.0,20.481411733485004,1
"Load_Level: 0.91, PV_Level: 0.41; Task: Maintenance Line 66 at Feeder 1; Action: No_Transfer",1.0,7.718153518600203,1
"Load_Level: 0.72, PV_Level: 0.02; Task: Maintenance Line 138 at Feeder 1; Action: Close_Tie_107",1.0,14.559293232982121,1
"Load_Level: 0.94, PV_Level: 0.55; Task: Maintenance Line 22 at Feeder 2; Action: Close_Tie_48",1.0,9.791946554951993,1
"Load_Level: 0.94, PV_Level: 0.58; Task: Maintenance Line 165 at Feeder 3; Action: No_Transfer",1.0,11.909832653639814,1
"Load_Level: 0.60, PV_Level: 0.70; Task: Maintenance Line 171 at Feeder 4; Action: Close_Tie_311",1.0,21.33376429678205,1
"Load_Level: 0.75, PV_Level: 0.52; Task: Maintenance Line 38 at Feeder 1; Action: Close_Tie_107",1.0,19.936298204142638,1
"Load_Level: 0.76, PV_Level: 0.02; Task: Maintenance Line 175 at Feeder 4; Action: Close_Tie_48",0.9990759508142029,15.378060490118745,1
"Load_Level: 1.11, PV_Level: 0.15; Task: Maintenance Line 117 at Feeder 1; Action: No_Transfer",1.0,8.166076154711769,1
"Load_Level: 0.91, PV_Level: 0.88; Task: Maintenance Line 25 at Feeder 2; Action: Close_Tie_107",1.0,21.732113163258152,1
"Load_Level: 0.65, PV_Level: 0.41; Task: Maintenance Line 63 at Feeder 4; Action: No_Transfer",1.0,9.420577807075837,1
"Load_Level: 0.76, PV_Level: 0.09; Task: Maintenance Line 116 at Feeder 1; Action: No_Transfer",1.0,6.429304296249868,1
"Load_Level: 0.80, PV_Level: 0.48; Task: Maintenance Line 51 at Feeder 2; Action: No_Transfer",1.0,9.539054826542062,1
"Load_Level: 0.52, PV_Level: 0.49; Task: Maintenance Line 146 at Feeder 2; Action: No_Transfer",1.0,12.398566192992373,1
"Load_Level: 0.57, PV_Level: 0.89; Task: Maintenance Line 149 at Feeder 4; Action: Close_Tie_48",1.0,27.865240249862122,1
"Load_Level: 0.96, PV_Level: 0.06; Task: Maintenance Line 69 at Feeder 3; Action: Close_Tie_144",1.0,9.820628885876337,1
"Load_Level: 1.08, PV_Level: 0.36; Task: Maintenance Line 21 at Feeder 2; Action: No_Transfer",1.0,5.2134817563547085,1
"Load_Level: 0.66, PV_Level: 0.25; Task: Maintenance Line 94 at Feeder 2; Action: Close_Tie_107",1.0,6.369240781397773,1
"Load_Level: 0.92, PV_Level: 0.08; Task: Maintenance Line 51 at Feeder 2; Action: No_Transfer",1.0,7.769970776995169,1
"Load_Level: 0.54, PV_Level: 0.63; Task: Maintenance Line 177 at Feeder 4; Action: Close_Tie_48",1.0,17.01838236222473,1
"Load_Level: 1.19, PV_Level: 0.48; Task: Maintenance Line 150 at Feeder 4; Action: Close_Tie_48",1.0,8.429119988037794,1
"Load_Level: 0.79, PV_Level: 0.95; Task: Maintenance Line 100 at Feeder 3; Action: Close_Tie_34",1.0,24.837231950702794,1
"Load_Level: 0.67, PV_Level: 0.24; Task: Maintenance Line 75 at Feeder 3; Action: Close_Tie_34",1.0,6.661984114740014,1
"Load_Level: 1.13, PV_Level: 0.65; Task: Maintenance Line 120 at Feeder 1; Action: No_Transfer",1.0,12.52686041851994,1
"Load_Level: 0.54, PV_Level: 0.67; Task: Maintenance Line 88 at Feeder 2; Action: No_Transfer",1.0,18.175867147351667,1
"Load_Level: 1.07, PV_Level: 0.27; Task: Maintenance Line 182 at Feeder 3; Action: Close_Tie_34",1.0,10.327847388273566,1
"Load_Level: 0.77, PV_Level: 0.20; Task: Maintenance Line 24 at Feeder 2; Action: No_Transfer",1.0,4.834939800845498,1
"Load_Level: 0.94, PV_Level: 0.66; Task: Maintenance Line 140 at Feeder 2; Action: No_Transfer",1.0,14.312778293984927,1
"Load_Level: 0.55, PV_Level: 0.68; Task: Maintenance Line 43 at Feeder 1; Action: Close_Tie_107",1.0,18.1237640533262,1
"Load_Level: 0.96, PV_Level: 0.04; Task: Maintenance Line 104 at Feeder 1; Action: No_Transfer",0.9996956731673736,8.835789545760893,1
"Load_Level: 0.89, PV_Level: 0.61; Task: Maintenance Line 191 at Feeder 4; Action: No_Transfer",1.0,13.470816780805405,1
"Load_Level: 0.80, PV_Level: 0.90; Task: Maintenance Line 74 at Feeder 3; Action: Close_Tie_144",1.0,26.701948324846263,1
"Load_Level: 0.73, PV_Level: 0.07; Task: Maintenance Line 164 at Feeder 4; Action: Close_Tie_311",1.0,6.647451972832672,1
"Load_Level: 0.97, PV_Level: 0.61; Task: Maintenance Line 145 at Feeder 2; Action: No_Transfer",1.0,12.25467982078286,1
"Load_Level: 1.19, PV_Level: 0.23; Task: Maintenance Line 36 at Feeder 2; Action: Close_Tie_48",1.0,10.67503301894727,1
"Load_Level: 0.78, PV_Level: 0.46; Task: Maintenance Line 127 at Feeder 1; Action: No_Transfer",1.0,9.891926543941686,1
"Load_Level: 1.10, PV_Level: 0.41; Task: Maintenance Line 134 at Feeder 1; Action: No_Transfer",1.0,6.656226089460715,1
"Load_Level: 1.04, PV_Level: 0.16; Task: Maintenance Line 128 at Feeder 1; Action: Close_Tie_107",1.0,7.269440162543985,1
"Load_Level: 0.79, PV_Level: 0.15; Task: Maintenance Line 139 at Feeder 2; Action: Close_Tie_107",1.0,6.122619590207071,1
"Load_Level: 1.16, PV_Level: 0.18; Task: Maintenance Line 85 at Feeder 2; Action: No_Transfer",1.0,8.064386452520873,1
"Load_Level: 0.79, PV_Level: 0.08; Task: Maintenance Line 146 at Feeder 2; Action: Close_Tie_144",1.0,7.135277465360362,1
"Load_Level: 1.14, PV_Level: 0.62; Task: Maintenance Line 53 at Feeder 2; Action: No_Transfer",1.0,11.199488580967426,1
"Load_Level: 1.17, PV_Level: 0.04; Task: Maintenance Line 173 at Feeder 4; Action: Close_Tie_48",0.9970722383662715,20.27442275772977,1
"Load_Level: 0.62, PV_Level: 0.38; Task: Maintenance Line 73 at Feeder 3; Action: No_Transfer",1.0,8.802066739849304,1
"Load_Level: 0.93, PV_Level: 0.33; Task: Maintenance Line 40 at Feeder 1; Action: No_Transfer",1.0,5.932191395555994,1
"Load_Level: 1.00, PV_Level: 0.17; Task: Maintenance Line 92 at Feeder 2; Action: Close_Tie_48",1.0,6.952375676856078,1
"Load_Level: 0.92, PV_Level: 0.40; Task: Maintenance Line 8 at Feeder 1; Action: Close_Tie_107",1.0,6.019003570734537,1
"Load_Level: 0.86, PV_Level: 0.57; Task: Maintenance Line 32 at Feeder 4; Action: Close_Tie_311",1.0,12.390418046115883,1
"Load_Level: 0.54, PV_Level: 0.92; Task: Maintenance Line 114 at Feeder 1; Action: Close_Tie_107",1.0,26.261063057249036,1
"Load_Level: 1.05, PV_Level: 0.44; Task: Maintenance Line 163 at Feeder 4; Action: Close_Tie_48",1.0,11.576535839946219,1
"Load_Level: 0.88, PV_Level: 0.03; Task: Maintenance Line 18 at Feeder 1; Action: Close_Tie_107",1.0,9.334607571798683,1
"Load_Level: 0.85, PV_Level: 0.43; Task: Maintenance Line 138 at Feeder 1; Action: No_Transfer",1.0,8.462548544764587,1
"Load_Level: 0.76, PV_Level: 0.82; Task: Maintenance Line 167 at Feeder 4; Action: No_Transfer",1.0,20.797185258490845,1
"Load_Level: 0.63, PV_Level: 0.18; Task: Maintenance Line 25 at Feeder 2; Action: Close_Tie_34",1.0,4.332821993306004,1
"Load_Level: 0.87, PV_Level: 0.69; Task: Maintenance Line 154 at Feeder 2; Action: No_Transfer",1.0,15.67423042816594,1
"Load_Level: 0.52, PV_Level: 0.55; Task: Maintenance Line 35 at Feeder 4; Action: Close_Tie_311",1.0,14.383329599652598,1
"Load_Level: 0.71, PV_Level: 0.76; Task: Maintenance Line 167 at Feeder 4; Action: No_Transfer",1.0,19.388644190427744,1
"Load_Level: 0.83, PV_Level: 0.83; Task: Maintenance Line 0 at Feeder 2; Action: Close_Tie_34",1.0,20.803985022535198,1
"Load_Level: 0.78, PV_Level: 0.83; Task: Maintenance Line 91 at Feeder 3; Action: No_Transfer",1.0,21.038183471417828,1
"Load_Level: 1.00, PV_Level: 0.83; Task: Maintenance Line 174 at Feeder 4; Action: No_Transfer",1.0,19.220321285835702,1
"Load_Level: 1.07, PV_Level: 0.49; Task: Maintenance Line 29 at Feeder 4; Action: Close_Tie_311",1.0,8.517167152659404,1
"Load_Level: 0.76, PV_Level: 0.77; Task: Maintenance Line 51 at Feeder 2; Action: No_Transfer",1.0,19.165702805763072,1
"Load_Level: 0.75, PV_Level: 0.09; Task: Maintenance Line 118 at Feeder 1; Action: Close_Tie_107",1.0,7.020454644094949,1
"Load_Level: 1.10, PV_Level: 0.40; Task: Maintenance Line 178 at Feeder 4; Action: No_Transfer",1.0,6.335768704866885,1
"Load_Level: 0.59, PV_Level: 0.65; Task: Maintenance Line 15 at Feeder 1; Action: No_Transfer",1.0,16.896954271586434,1
"Load_Level: 1.12, PV_Level: 0.86; Task: Maintenance Line 65 at Feeder 4; Action: Close_Tie_48",1.0,25.16962230273964,1
"Load_Level: 0.89, PV_Level: 0.09; Task: Maintenance Line 99 at Feeder 1; Action: No_Transfer",1.0,7.079806818902106,1
"Load_Level: 0.99, PV_Level: 0.61; Task: Maintenance Line 186 at Feeder 3; Action: Close_Tie_311",1.0,12.528685928809894,1
"Load_Level: 0.65, PV_Level: 0.90; Task: Maintenance Line 102 at Feeder 3; Action: No_Transfer",1.0,24.574230464541948,1
"Load_Level: 0.56, PV_Level: 0.37; Task: Maintenance Line 32 at Feeder 4; Action: No_Transfer",1.0,9.043701552628844,1
"Load_Level: 0.57, PV_Level: 0.91; Task: Maintenance Line 61 at Feeder 4; Action: No_Transfer",1.0,25.501430385897283,1
"Load_Level: 0.52, PV_Level: 0.43; Task: Maintenance Line 50 at Feeder 1; Action: No_Transfer",1.0,10.74782597363597,1
"Load_Level: 1.10, PV_Level: 0.25; Task: Maintenance Line 117 at Feeder 1; Action: Close_Tie_107",1.0,6.386493444074164,1
"Load_Level: 0.57, PV_Level: 0.13; Task: Maintenance Line 162 at Feeder 4; Action: No_Transfer",1.0,5.325469546568884,1
"Load_Level: 0.78, PV_Level: 0.43; Task: Maintenance Line 191 at Feeder 4; Action: Close_Tie_48",1.0,16.311781142523287,1
"Load_Level: 1.00, PV_Level: 0.24; Task: Maintenance Line 17 at Feeder 1; Action: No_Transfer",1.0,5.794550833168695,1
"Load_Level: 0.99, PV_Level: 1.00; Task: Maintenance Line 58 at Feeder 4; Action: No_Transfer",1.0,24.72265033054585,1
"Load_Level: 1.10, PV_Level: 0.64; Task: Maintenance Line 94 at Feeder 2; Action: No_Transfer",1.0,11.921978438137614,1
"Load_Level: 1.16, PV_Level: 0.99; Task: Maintenance Line 67 at Feeder 1; Action: No_Transfer",1.0,23.10880407359263,1
"Load_Level: 0.90, PV_Level: 0.27; Task: Maintenance Line 121 at Feeder 1; Action: No_Transfer",1.0,5.41017874027898,1
"Load_Level: 1.14, PV_Level: 0.84; Task: Maintenance Line 14 at Feeder 1; Action: No_Transfer",1.0,18.582939735234667,1
"Load_Level: 0.56, PV_Level: 0.94; Task: Maintenance Line 154 at Feeder 2; Action: No_Transfer",1.0,26.515451687480684,1
"Load_Level: 0.76, PV_Level: 0.32; Task: Maintenance Line 45 at Feeder 2; Action: No_Transfer",1.0,5.1077102097794045,1
"Load_Level: 0.74, PV_Level: 0.32; Task: Maintenance Line 47 at Feeder 1; Action: No_Transfer",1.0,6.6681434573480916,1
"Load_Level: 0.86, PV_Level: 0.58; Task: Maintenance Line 143 at Feeder 1; Action: No_Transfer",1.0,12.663924365631116,1
"Load_Level: 0.80, PV_Level: 0.41; Task: Maintenance Line 26 at Feeder 2; Action: No_Transfer",1.0,7.431517085973846,1
"Load_Level: 1.02, PV_Level: 0.00; Task: Maintenance Line 14 at Feeder 1; Action: No_Transfer",0.9989786056034746,10.107514275248807,1
"Load_Level: 1.16, PV_Level: 0.71; Task: Maintenance Line 151 at Feeder 2; Action: No_Transfer",1.0,13.984982500976596,1
"Load_Level: 1.00, PV_Level: 0.42; Task: Maintenance Line 79 at Feeder 3; Action: No_Transfer",1.0,7.424893356371339,1
"Load_Level: 1.18, PV_Level: 0.00; Task: Maintenance Line 125 at Feeder 1; Action: No_Transfer",0.997907549531346,11.486561565010305,1
"Load_Level: 0.55, PV_Level: 0.80; Task: Maintenance Line 158 at Feeder 3; Action: No_Transfer",1.0,22.2551238500541,1
"Load_Level: 1.02, PV_Level: 0.27; Task: Maintenance Line 97 at Feeder 3; Action: Close_Tie_311",1.0,5.3939579757459,1
"Load_Level: 0.92, PV_Level: 0.53; Task: Maintenance Line 116 at Feeder 1; Action: No_Transfer",1.0,10.838185080821765,1
"Load_Level: 0.87, PV_Level: 0.60; Task: Maintenance Line 43 at Feeder 1; Action: No_Transfer",1.0,13.07018761913476,1
"Load_Level: 1.20, PV_Level: 0.99; Task: Maintenance Line 168 at Feeder 4; Action: No_Transfer",1.0,22.647149135396237,1
"Load_Level: 1.19, PV_Level: 0.55; Task: Maintenance Line 112 at Feeder 1; Action: Close_Tie_107",1.0,8.449388067461879,1
"Load_Level: 0.72, PV_Level: 0.56; Task: Maintenance Line 132 at Feeder 1; Action: No_Transfer",1.0,13.16780076588116,1
"Load_Level: 0.94, PV_Level: 0.31; Task: Maintenance Line 99 at Feeder 1; Action: No_Transfer",1.0,5.68640155992931,1
"Load_Level: 0.94, PV_Level: 0.62; Task: Maintenance Line 171 at Feeder 4; Action: Close_Tie_311",1.0,13.374664353909901,1
"Load_Level: 1.13, PV_Level: 0.24; Task: Maintenance Line 110 at Feeder 1; Action: No_Transfer",1.0,6.655278019561313,1
"Load_Level: 0.99, PV_Level: 0.45; Task: Maintenance Line 127 at Feeder 1; Action: Close_Tie_107",1.0,12.923341337573035,1
"Load_Level: 0.59, PV_Level: 0.32; Task: Maintenance Line 151 at Feeder 2; Action: No_Transfer",1.0,6.1845194316770105,1
"Load_Level: 0.54, PV_Level: 0.32; Task: Maintenance Line 112 at Feeder 1; Action: Close_Tie_107",1.0,6.678398310139786,1
"Load_Level: 0.55, PV_Level: 0.93; Task: Maintenance Line 131 at Feeder 1; Action: Close_Tie_107",1.0,26.25205702419975,1
"Load_Level: 0.57, PV_Level: 0.82; Task: Maintenance Line 30 at Feeder 4; Action: Close_Tie_311",1.0,22.448190939214907,1
"Load_Level: 1.13, PV_Level: 0.47; Task: Maintenance Line 143 at Feeder 1; Action: Close_Tie_107",1.0,8.209943269353346,1
"Load_Level: 0.54, PV_Level: 0.60; Task: Maintenance Line 121 at Feeder 1; Action: No_Transfer",1.0,15.748913382586075,1
"Load_Level: 0.66, PV_Level: 0.18; Task: Maintenance Line 164 at Feeder 4; Action: Close_Tie_48",1.0,6.686111535218606,1
"Load_Level: 0.90, PV_Level: 0.36; Task: Maintenance Line 169 at Feeder 4; Action: Close_Tie_311",1.0,6.580780141590094,1
"Load_Level: 1.01, PV_Level: 0.59; Task: Maintenance Line 145 at Feeder 2; Action: No_Transfer",1.0,11.543026196989068,1
"Load_Level: 1.08, PV_Level: 0.06; Task: Maintenance Line 87 at Feeder 2; Action: No_Transfer",0.9992705181439264,9.54484460392709,1
"Load_Level: 0.66, PV_Level: 0.57; Task: Maintenance Line 20 at Feeder 2; Action: No_Transfer",1.0,13.49185780600653,1
"Load_Level: 1.12, PV_Level: 0.81; Task: Maintenance Line 125 at Feeder 1; Action: Close_Tie_107",1.0,17.626296322542167,1
"Load_Level: 0.98, PV_Level: 0.57; Task: Maintenance Line 130 at Feeder 1; Action: No_Transfer",1.0,11.594719866071433,1
"Load_Level: 0.94, PV_Level: 0.21; Task: Maintenance Line 161 at Feeder 3; Action: No_Transfer",1.0,5.743684803138739,1
"Load_Level: 0.92, PV_Level: 0.49; Task: Maintenance Line 25 at Feeder 2; Action: No_Transfer",1.0,8.980730988784357,1
"Load_Level: 0.77, PV_Level: 0.89; Task: Maintenance Line 113 at Feeder 1; Action: No_Transfer",1.0,23.089818598937608,1
"Load_Level: 1.08, PV_Level: 0.08; Task: Maintenance Line 128 at Feeder 1; Action: Close_Tie_107",0.9994673790651826,9.324967506664409,1
"Load_Level: 1.19, PV_Level: 0.23; Task: Maintenance Line 42 at Feeder 1; Action: No_Transfer",1.0,7.283559205301708,1
"Load_Level: 0.65, PV_Level: 0.94; Task: Maintenance Line 42 at Feeder 1; Action: No_Transfer",1.0,25.962187821403788,1
"Load_Level: 0.81, PV_Level: 0.81; Task: Maintenance Line 138 at Feeder 1; Action: Close_Tie_107",1.0,28.43450579695233,1
"Load_Level: 0.70, PV_Level: 0.87; Task: Maintenance Line 182 at Feeder 3; Action: Close_Tie_144",1.0,32.77549584733533,1
"Load_Level: 1.08, PV_Level: 0.52; Task: Maintenance Line 7 at Feeder 1; Action: No_Transfer",1.0,9.286757084032212,1
"Load_Level: 0.99, PV_Level: 0.96; Task: Maintenance Line 8 at Feeder 1; Action: Close_Tie_107",1.0,23.63768459582761,1
"Load_Level: 0.82, PV_Level: 0.49; Task: Maintenance Line 161 at Feeder 3; Action: Close_Tie_34",1.0,13.592567595412437,1
"Load_Level: 1.01, PV_Level: 0.39; Task: Maintenance Line 3 at Feeder 2; Action: Close_Tie_107",1.0,5.207577669337391,1
"Load_Level: 1.17, PV_Level: 0.04; Task: Maintenance Line 30 at Feeder 4; Action: No_Transfer",0.9982229813774145,10.67990066834418,1
"Load_Level: 0.78, PV_Level: 0.71; Task: Maintenance Line 50 at Feeder 1; Action: Close_Tie_107",1.0,20.60694855628761,1
"Load_Level: 0.80, PV_Level: 0.26; Task: Maintenance Line 105 at Feeder 1; Action: Close_Tie_107",1.0,4.330967635212458,1
"Load_Level: 0.79, PV_Level: 0.88; Task: Maintenance Line 185 at Feeder 3; Action: Close_Tie_144",1.0,29.380154190467035,1
"Load_Level: 0.88, PV_Level: 0.34; Task: Maintenance Line 148 at Feeder 4; Action: Close_Tie_48",1.0,5.371556501886518,1
"Load_Level: 0.97, PV_Level: 0.61; Task: Maintenance Line 96 at Feeder 3; Action: Close_Tie_144",1.0,13.218035657067857,1
"Load_Level: 0.89, PV_Level: 0.39; Task: Maintenance Line 24 at Feeder 2; Action: Close_Tie_34",1.0,6.0362793451414625,1
"Load_Level: 0.55, PV_Level: 0.62; Task: Maintenance Line 100 at Feeder 3; Action: Close_Tie_34",1.0,16.21675148629738,1
"Load_Level: 0.79, PV_Level: 0.43; Task: Maintenance Line 27 at Feeder 2; Action: Close_Tie_107",1.0,12.301693151660583,1
"Load_Level: 0.66, PV_Level: 0.25; Task: Maintenance Line 164 at Feeder 4; Action: No_Transfer",1.0,5.8155357835660855,1
"Load_Level: 1.05, PV_Level: 0.48; Task: Maintenance Line 70 at Feeder 3; Action: No_Transfer",1.0,8.456127899289969,1
"Load_Level: 0.58, PV_Level: 0.05; Task: Maintenance Line 105 at Feeder 1; Action: Close_Tie_107",1.0,5.151092154341313,1
"Load_Level: 0.66, PV_Level: 0.49; Task: Maintenance Line 183 at Feeder 3; Action: No_Transfer",1.0,11.505140623736173,1
"Load_Level: 0.93, PV_Level: 0.14; Task: Maintenance Line 56 at Feeder 2; Action: Close_Tie_144",1.0,11.28600062021485,1
"Load_Level: 0.80, PV_Level: 0.07; Task: Maintenance Line 156 at Feeder 2; Action: Close_Tie_107",1.0,7.175855976234812,1
"Load_Level: 0.53, PV_Level: 0.86; Task: Maintenance Line 177 at Feeder 4; Action: No_Transfer",1.0,24.285140169535797,1
"Load_Level: 0.96, PV_Level: 0.78; Task: Maintenance Line 127 at Feeder 1; Action: Close_Tie_107",1.0,31.283603647692754,1
"Load_Level: 0.63, PV_Level: 0.32; Task: Maintenance Line 132 at Feeder 1; Action: No_Transfer",1.0,7.3536283294972336,1
"Load_Level: 0.81, PV_Level: 0.66; Task: Maintenance Line 124 at Feeder 1; Action: No_Transfer",1.0,15.465290220654419,1
"Load_Level: 0.87, PV_Level: 0.55; Task: Maintenance Line 173 at Feeder 4; Action: Close_Tie_311",1.0,12.292112819903801,1
"Load_Level: 0.61, PV_Level: 0.47; Task: Maintenance Line 18 at Feeder 1; Action: Close_Tie_107",1.0,10.974358025937823,1
"Load_Level: 1.08, PV_Level: 0.51; Task: Maintenance Line 58 at Feeder 4; Action: No_Transfer",1.0,9.061660821284862,1
"Load_Level: 0.64, PV_Level: 0.41; Task: Maintenance Line 79 at Feeder 3; Action: No_Transfer",1.0,9.564758810347044,1
"Load_Level: 1.03, PV_Level: 0.13; Task: Maintenance Line 150 at Feeder 4; Action: Close_Tie_311",1.0,7.713672294393784,1
"Load_Level: 0.91, PV_Level: 0.97; Task: Maintenance Line 141 at Feeder 2; Action: Close_Tie_107",1.0,32.974825650035164,1
"Load_Level: 0.77, PV_Level: 0.04; Task: Maintenance Line 67 at Feeder 1; Action: Close_Tie_107",1.0,12.228740059969889,1
"Load_Level: 0.94, PV_Level: 0.05; Task: Maintenance Line 29 at Feeder 4; Action: Close_Tie_48",0.9996699196172018,9.48992290110344,1
"Load_Level: 0.63, PV_Level: 0.05; Task: Maintenance Line 2 at Feeder 2; Action: No_Transfer",1.0,6.124548551949522,1
"Load_Level: 0.62, PV_Level: 0.85; Task: Maintenance Line 131 at Feeder 1; Action: No_Transfer",1.0,23.317827355248838,1
"Load_Level: 1.01, PV_Level: 0.34; Task: Maintenance Line 8 at Feeder 1; Action: Close_Tie_107",1.0,4.82500283409465,1
"Load_Level: 1.13, PV_Level: 0.67; Task: Maintenance Line 112 at Feeder 1; Action: Close_Tie_107",1.0,12.683514329005549,1
"Load_Level: 0.81, PV_Level: 0.07; Task: Maintenance Line 147 at Feeder 4; Action: Close_Tie_48",1.0,7.481641891102264,1
"Load_Level: 1.01, PV_Level: 0.38; Task: Maintenance Line 188 at Feeder 3; Action: No_Transfer",1.0,6.371376123535471,1
"Load_Level: 0.71, PV_Level: 0.29; Task: Maintenance Line 4 at Feeder 2; Action: No_Transfer",1.0,6.1906115064365554,1
"Load_Level: 0.51, PV_Level: 0.74; Task: Maintenance Line 190 at Feeder 4; Action: No_Transfer",1.0,20.626965667534318,1
"Load_Level: 0.60, PV_Level: 0.52; Task: Maintenance Line 43 at Feeder 1; Action: Close_Tie_107",1.0,12.526729941734189,1
"Load_Level: 0.51, PV_Level: 0.63; Task: Maintenance Line 30 at Feeder 4; Action: No_Transfer",1.0,16.965806467269083,1
"Load_Level: 0.76, PV_Level: 0.63; Task: Maintenance Line 183 at Feeder 3; Action: No_Transfer",1.0,15.036199410299917,1
"Load_Level: 0.56, PV_Level: 0.27; Task: Maintenance Line 6 at Feeder 1; Action: No_Transfer",1.0,6.539223010229467,1
"Load_Level: 0.58, PV_Level: 0.65; Task: Maintenance Line 94 at Feeder 2; Action: No_Transfer",1.0,16.83237119016802,1
"Load_Level: 0.58, PV_Level: 0.62; Task: Maintenance Line 187 at Feeder 3; Action: No_Transfer",1.0,16.099682095311284,1
"Load_Level: 0.59, PV_Level: 0.94; Task: Maintenance Line 117 at Feeder 1; Action: Close_Tie_107",1.0,26.43896503657983,1
"Load_Level: 0.79, PV_Level: 0.13; Task: Maintenance Line 20 at Feeder 2; Action: No_Transfer",1.0,6.025695096000449,1
"Load_Level: 0.53, PV_Level: 0.33; Task: Maintenance Line 44 at Feeder 1; Action: Close_Tie_107",1.0,7.069692510544204,1
"Load_Level: 1.12, PV_Level: 0.14; Task: Maintenance Line 40 at Feeder 1; Action: No_Transfer",0.9999384813619063,8.34298483684339,1
